id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm1079341,Shaka Inkosi Yamakhosi,MOVIE,"A young meek boy, Manzini is bullied by three boys on his way back from school in an incident that almost costs him his life. Manzini confesses to his Gogo his desire to quit school. His Gogo narrates a profound tale of resilience evoking the coming-of-age story of a great warrior and King, Shaka Zulu to inspire her grandson through the strength of his lineage.",2021,,15,['animation'],[],,,,,1.889,2.0
tm1000616,Gaali Sampath,MOVIE,"A partially mute man dreams of performing on stage in dramas but often keeps falling in trouble with the villagers due to his eccentric ways. By contrast, his son is a responsible man who dreams of climbing up the ladder and making something of his life. The film explores how the clash of personalities results in problems down the road for this father-son duo.",2021,,130,"['family', 'comedy', 'drama']",['IN'],,tt13485172,6.6,3303.0,1.872,3.9
tm828570,Ahaan,MOVIE,"Jilted by his wife, a man with OCD finds eye opening common ground and camaraderie with his neighbor, a young man with Down Syndrome.",2021,,81,"['comedy', 'drama']",['IN'],,tt10833732,7.0,346.0,1.868,6.0
tm1259286,Nazar Andaaz,MOVIE,"Sudhir, blind by birth, lives alone with his housemaid Bhavani. While Bhavani is out, he takes in Ali to help around the house. Both Bhavani and Ali grow envious of each other. Nazar Andaaz is a comedic yet heartfelt story of these three.",2022,,103,"['drama', 'comedy']",['IN'],,tt22311492,7.3,1339.0,1.84,5.5
tm1288570,Checkpoint,MOVIE,"Filmed before he was forced to leave Damascus, Waref Abu Quba pays homage to the ancient city with poetic observations of Mahmoud Darwish.",2022,,58,['documentation'],['EG'],,,,,1.83,
tm1041329,Thaneya Wahda,MOVIE,"The story follows a young man who gets to know a girl and causes her many problems. But when he's exposed to an accident, his life takes a drastic turn.",2021,,88,"['romance', 'comedy']",['EG'],,tt13065704,4.6,512.0,1.807,5.8
tm1109080,Mughizh,MOVIE,"A girl who is scared of dogs gets a puppy, which helps her overcome her fear, and teaches her about life and loss.",2021,,62,['drama'],['IN'],,,,,1.803,4.0
tm307383,Ghost Hunting,MOVIE,A set-up for an experiment in an empty room. Former inmates reconstruct an Israeli secret service interrogation centre. These Palestinian men use role play to come to terms with their memories and the humiliation they have experienced.,2021,,94,"['documentation', 'european']","['CH', 'QA', 'FR', 'PS']",,tt6568868,7.0,243.0,1.798,6.3
tm1239898,My Village People,MOVIE,A young man's weakness for women lands him in trouble when he is caught in a bizarre love triangle with witches.,2021,,134,"['comedy', 'fantasy']",['NG'],,tt13155940,6.2,41.0,1.791,10.0
tm1247951,"You Can Do It, My Dear!",MOVIE,"Throughout his impressive acting career, Haldun Dormen inspired and encouraged his theater students to work hard and follow their dreams.",2022,,129,['documentation'],['TR'],,tt21844530,8.3,478.0,1.781,6.125
tm1114458,Gone,MOVIE,"In search of a better life as a boxer, Ani leaves his family in Nigeria for New York. After years of turmoil, he returns to find his old life changed.",2021,,130,"['drama', 'crime', 'horror']",['NG'],,tt15140954,7.9,24.0,1.768,
tm1033369,Plastic Island,MOVIE,"Gede Robi, vocalist of Navicula, Tiza Mafira, lawyer from Jakarta & Prigi Arisandi, biologist & river guard from East Java in tracing plastic waste whose tracks have infiltrated the food chain & its impact on human health.",2021,,102,['documentation'],['ID'],,tt15496620,7.5,33.0,1.767,
tm1232640,Ariyippu,MOVIE,"A sensitive and manipulated video clip is circulated amongst the co-workers of the factory where the couple work, which unleashes unexpected emotional, social and marital imbalances in their relationship.",2022,,107,['drama'],['IN'],,tt14189076,6.5,4693.0,1.718,8.0
tm1150727,Kapil Sharma: I'm Not Done Yet,MOVIE,"From the liquid courage behind his tweets to the sobering realities of making it in Mumbai, Kapil's pouring his heart out — with a heavy glug of humor.",2022,,54,['comedy'],['IN'],,tt16867200,6.9,3950.0,1.635,7.0
tm1319736,Strangers,MOVIE,"In a story based on real events, a boy deals with disease and despair in a remote Nigerian village -- until an unexpected source of help changes his life.",2022,,118,['drama'],['NG'],,tt19393978,9.0,31.0,1.577,4.0
tm1016833,The Razz Guy,MOVIE,"When an international business merger is assigned to a rude and condescending senior executive, a curse that affects his ability to speak properly is cast on him by an office cleaner.",2021,,99,"['comedy', 'fantasy']",['NG'],,tt13967478,6.4,40.0,1.574,5.0
ts318024,Sea Power,SHOW,"A look at the war ships through history. The battleships, aircraft carriers, cruisers, destroyers, frigates, corvettes, submarines and amphibious assault ships of modern warfare.",2021,TV-14,48,"['documentation', 'war']",['DE'],1.0,tt15771508,7.2,185.0,1.57,6.3
tm1147172,The Characters of the Continent,MOVIE,"With the cast and creator as your guides, explore the world of Elves, Dwarves, Mages and Witchers with behind-the-scenes footage, interviews and more.",2021,PG-13,9,['documentation'],['US'],,tt16740216,6.5,86.0,1.563,6.5
tm1014599,Fine Wine,MOVIE,A beautiful love story that can happen between two people regardless of their age gaps.,2021,,100,"['romance', 'drama']",['NG'],,tt13857480,7.2,53.0,1.517,2.0
tm1114838,The Ghost and the Tout Too,MOVIE,"A woman who can reluctantly communicate with ghosts tries to help the spirit of a woman whose body is in a coma, leaving her trapped between life and death.",2021,,111,"['comedy', 'fantasy']",['NG'],,tt15520888,6.8,40.0,1.514,
tm1111920,Making The Billion Dollar Code,MOVIE,"In this featurette, ART + COM members join the cast and crew of the show to discuss its factual basis and the development of the court case.",2021,,28,['documentation'],['DE'],,,,,1.46,6.333
ts296698,Glimpses of a Future,SHOW,"A few weeks into the first COVID-19 lockdown in 2020, Yaraqa asked nine creative movers and eight creative writers in Lebanon, France, Iran, Jordan and the USA what the future looks like to them. Each writer was asked to visualize the future and write a story, something rather personal. As Yaraqa read through their reflections, it reached out to a select group of professional dancers and asked them to respond to the text they'd received with movement and dance. In their personal spaces, every dancer embodied the text and filmed their work with a mobile phone. Yaraqa then took the text and footage, pieced them together, curated narration and music to create 8 home-based short films around one central theme. The episodes depict a range of emotions and gently remind us that in times of extreme uncertainty a basic human need emerges, that of re-imagining the future.",2021,,4,[],['LB'],1.0,tt14754320,,,1.456,
ts373464,Romesh Ranganathan The Cynic,SHOW,"Going back to his hometown of Crawley, England, Romesh Ranganathan will talk about vegan-ism, his kids - and offers a peek into the making of his comedy special.",2022,,0,['comedy'],['US'],1.0,,,,1.449,2.0
tm1278556,Dinner at My Place,MOVIE,A man sets out to propose to his Girlfriend over dinner just as his ex-girlfriend unexpectedly shows up.,2022,,103,"['romance', 'comedy']","['NG', 'US']",,tt17042306,5.8,62.0,1.443,2.0
tm1169181,Before Valentine's,MOVIE,"While preparing for the most romantic day of the year, four hairdressers at a Lagos salon face wild dramas in their love lives and their families.",2022,,111,"['romance', 'comedy']",['NG'],,tt17320674,6.2,46.0,1.424,
tm1111283,Uncle Naji,MOVIE,"Uncle Naji seeks assistance from his Grandfather who lives in Yemen, to support him in getting rid of the daemons in his restaurant, meanwhile, his Grandfather brought with him an artifact willing to sell them in the UAE to help Naji, but he got in trouble with a gang who was looking for Naji's friend Ahmed.",2021,G,125,"['action', 'comedy']",['AE'],,tt15467960,5.3,36.0,1.4,4.0
ts302434,Plastic Cup Boyz: Laughing My Mask Off!,SHOW,Comedy collective The Plastic Cup Boyz pour out the punchlines in Atlanta during a trio of raw and lively stand-up specials.,2021,,0,[],[],1.0,,,,1.4,2.0
ts273317,Pitta Kathalu,SHOW,"Four different women, four journeys of love and betrayal. The common thread? They all want to dismantle the patriarchy.",2021,TV-MA,37,"['drama', 'romance']",['IN'],1.0,tt13878800,5.1,775.0,1.4,4.5
tm1102002,Ashman,MOVIE,A Kuwaiti superhero who fights the forces of evil with the help of his scientist friend.,2021,,97,"['scifi', 'comedy', 'fantasy']",['KW'],,tt15411240,4.3,144.0,1.4,7.0
tm1127511,Ikaw,MOVIE,"Manila-based real estate broker Dee returns to Bulusan, Sorsogon, for her grandmother Dulce’s 80th birthday. She re-acquaints with past schoolmate Edong, a seemingly unambitious and simple-minded coconut farmer. While starting at the wrong foot, they soon get to know each other more. Their mutual admiration gradually turns into love.",2021,,110,"['drama', 'romance', 'comedy']",['PH'],,tt16210966,6.3,97.0,1.391,6.0
tm1258902,Finding Hubby 2,MOVIE,"After discovering her fiancee's secret, a woman finds herself at a crossroads between a shallow marriage and the return to the chaotic world of dating.",2022,,93,"['comedy', 'romance']",['NG'],,tt22083994,5.3,21.0,1.389,4.0
tm1160484,Donkeyhead,MOVIE,"Mona, a failed writer, carves out a life of isolation while caring for her ailing Sikh father but when he has a debilitating stroke her three successful siblings show up on her doorstep determined to take control of the situation.",2022,,106,['drama'],['CA'],,tt14064072,6.2,303.0,1.359,5.0
tm833467,Hurdang,MOVIE,"Back in 1990s, an aspiring IAS starts a rebellion against the caste-based reservation.",2022,,122,"['drama', 'romance']",['IN'],,tt10919304,5.3,984.0,1.326,5.0
ts346656,African Knock Out Show,SHOW,"Through intense training and challenges, a group of amateur fighters competes for a championship title while living in the same house for nine weeks.",2022,TV-14,32,[],['US'],1.0,,,,1.318,
ts292446,Taarak Mehta Kka Chhota Chashmah,SHOW,The residents of Gokuldham Society encounter several adventures and misadventures as they navigate the ups and downs of life and overcome their struggles together.,2021,TV-Y,22,"['animation', 'comedy']",['IN'],1.0,tt14438518,6.6,84.0,1.298,2.0
tm481620,The Rise of Kirmada,MOVIE,"Kirmada, gets powerful by taking power of Shaitan, plans vengeance & tries to put troubles in Bheem and his friend's journey. However they manage to reach but things take a turn when the evil troops arrive and attack Bheem and his friends.",2021,G,68,['animation'],['IN'],,tt6543070,7.3,116.0,1.287,8.0
tm1020293,A'azz El Weld,MOVIE,"A gang kidnapped Five children and demanding a hefty ransom, while parents turn to the police, grandmothers set a mission to save them themselves.",2021,,90,"['drama', 'comedy']",['EG'],,tt13524066,6.0,335.0,1.28,4.0
tm1160904,Aki and Pawpaw,MOVIE,"Relocating to the vibrant city of Lagos, two troublesome brothers search for social media fame after crossing paths with a powerful influencer.",2021,,133,"['drama', 'comedy']",['NG'],,tt16411110,6.7,38.0,1.254,
tm1041121,Ahmed Noterdame,MOVIE,"A series of murders and kidnappings occur by an unknown killer, and the police begin to search for him, and when a young journalist discovers that the killer has been influenced by the well-known character (The Hunchback of Notre Dame), he disguises himself as a similar person and calls himself (Ahmed Notre Dame), and agrees with a girl to kidnap her in order to attract His killer, who already begins to search for him and communicate with him.",2021,,98,['comedy'],['EG'],,,,,1.254,2.0
tm1216735,Sun of the Soil,MOVIE,"In 14th-century Mali, an ambitious young royal named Mansa Musa ascended the throne of the richest kingdom in human history. This follows Malian artist Abdou Ouologuem on a journey to discover the truth behind the legendary African king.",2022,,26,[],[],,,,,1.245,7.0
tm1135255,Soólè,MOVIE,A group of travellers on a bus journey home for Christmas find themselves entangled in a cat-and-mouse game with dangerous criminals.,2021,,116,"['comedy', 'thriller']",['NG'],,tt15790246,6.6,62.0,1.198,
tm1091956,A Faraway Land,MOVIE,"In the Faroe Islands, a married woman meets a reporter filming a documentary on overseas Filipino workers, which soon sparks a complicated love story.",2021,,101,['drama'],['PH'],,tt15260940,5.0,153.0,1.197,6.7
tm1144522,Govinda Govinda,MOVIE,Three college slackers fake a friend's kidnapping to help her escape her strict father. The plan works... until it meets a stranger-than-fiction reality.,2021,,137,"['thriller', 'comedy']",['IN'],,tt16235128,5.6,1076.0,1.196,
tm1272220,Honeymoon,MOVIE,A newlywed couple from Punjab wants to go on their honeymoon. But their extended family doesn't know what it means and joins them to celebrate a land deal that fetches them a mouthwatering price.,2022,,134,"['comedy', 'drama']",['IN'],,tt19488344,6.2,1054.0,1.183,7.3
tm200838,Chhota Bheem In Dholakpur to Kathmandu,MOVIE,"Bheem and his friends are invited to spend their vacations in Kathmandu.Their trip is not without mishap, as a young ape is separated from its father. Bheem defeats the jaguars, and unites the ape with its father.",2021,G,70,['animation'],[],,tt6442774,7.9,81.0,1.177,7.0
